date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:24	6595/6595	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Jul%202021%2023:21:30%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.3.3	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min6765.js	(from https://template-kit.rootlayers.com/campusa/template-kit/)
13:23:24	164039/164039	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Jul%202021%2023:21:30%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.3.3	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min6765.js	(from https://template-kit.rootlayers.com/campusa/template-kit/)
13:23:25	53142/53142	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Sep%202021%2013:54:34%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-5.css?ver=1631022874	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-5deb7.css	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:25	2014/2014	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:30%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/graduate.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/graduate.png	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:25	1590/1590	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:39%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/study.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/study.png	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:25	3845/3845	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:35%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/physics.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/physics.png	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:26	37515/37515	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2002:52:23%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/portrait-of-smiling-male-college-student-in-busy-c-GL7GYHD.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/portrait-of-smiling-male-college-student-in-busy-c-GL7GYHD.png	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:26	2070/2070	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:19%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/book.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/book.png	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:26	659/659	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2003:24:23%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Rectangle-5.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Rectangle-5.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2007:53:27%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/home/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='2'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/home/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:28	42836/42836	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2007:53:28%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/home/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=none%20stroke=black%20stroke-width=2%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cpolyline%20points=0,18%2012,6%2024,18%20/%3E%3C/svg%3E	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/home/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:28	1610/1610	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2003:24:22%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Rectangle-4.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Rectangle-4.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:28	1609/1609	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2003:24:20%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Rectangle-3.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Rectangle-3.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:29	20502/20502	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:24%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Mask-Group-1.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Mask-Group-1.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:29	17239/17239	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:27%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Mask-Group-3.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Mask-Group-3.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:29	23582/23582	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:26%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Mask-Group-2.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Mask-Group-2.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:29	3531/3531	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:27%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/geography.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/geography.png	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:29	27259/27259	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:28%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Mask-Group.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/Mask-Group.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:29	2449/2449	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:20%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/certificate.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/certificate.png	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:30	1243/1243	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:23%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/class.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/class.png	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:30	3277/3277	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:28%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/globe.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/globe.png	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:30	18589/18589	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Sep%202021%2007:17:21%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/team3.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/team3.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:31	12583/12583	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Sep%202021%2007:17:20%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/team2.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/team2.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:31	5629/5629	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2013%20Jun%202020%2017:23:28%20GMT	https://template-kit.rootlayers.com/campusa/wp-includes/js/imagesloaded.min.js?ver=4.1.4	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-includes/js/imagesloaded.mineda1.js	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:31	40027/40027	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Sep%202021%2013:48:20%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-225.css?ver=1631022500	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-2257eda.css	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:32	14512/14512	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Sep%202021%2007:17:19%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/team1.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/team1.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/home/)
13:23:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2007:53:32%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/about-us/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='2'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/about-us/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:33	42836/42836	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2007:53:33%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/about-us/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=none%20stroke=black%20stroke-width=2%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cpolyline%20points=0,18%2012,6%2024,18%20/%3E%3C/svg%3E	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/about-us/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:34	3203/3203	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:38%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/sport.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/sport.png	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:34	1963/1963	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:16%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/biology.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/biology.png	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:34	2445/2445	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Sep%202021%2016:00:21%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-12.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-12.png	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:34	3003/3003	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Sep%202021%2016:00:23%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-26.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-26.png	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:35	2246/2246	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Sep%202021%2016:00:22%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-17.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-17.png	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:35	3333/3333	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Sep%202021%2016:00:26%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-33.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-33.png	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:35	3056/3056	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Sep%202021%2016:00:24%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-27.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/logoipsum-logo-27.png	(from https://template-kit.rootlayers.com/campusa/template-kit/about-us/)
13:23:35	34533/34533	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Sep%202021%2013:49:15%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-255.css?ver=1631022555	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-2552900.css	(from https://template-kit.rootlayers.com/campusa/template-kit/faculty/)
13:23:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2007:53:36%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/faculty/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='2'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/faculty/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://template-kit.rootlayers.com/campusa/template-kit/faculty/)
13:23:38	42836/42836	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2007:53:37%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/faculty/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=none%20stroke=black%20stroke-width=2%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cpolyline%20points=0,18%2012,6%2024,18%20/%3E%3C/svg%3E	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/faculty/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://template-kit.rootlayers.com/campusa/template-kit/faculty/)
13:23:38	31366/31366	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Sep%202021%2013:34:52%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-269.css?ver=1631021692	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-269ce13.css	(from https://template-kit.rootlayers.com/campusa/template-kit/faculty-detail/)
13:23:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2007:53:38%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/faculty-detail/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='2'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/faculty-detail/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://template-kit.rootlayers.com/campusa/template-kit/faculty-detail/)
13:23:42	42836/42836	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2007:53:39%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/faculty-detail/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=none%20stroke=black%20stroke-width=2%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cpolyline%20points=0,18%2012,6%2024,18%20/%3E%3C/svg%3E	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/faculty-detail/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://template-kit.rootlayers.com/campusa/template-kit/faculty-detail/)
13:23:42	23841/23841	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Sep%202021%2014:02:29%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-257.css?ver=1631023349	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-257a5f9.css	(from https://template-kit.rootlayers.com/campusa/template-kit/staff/)
13:23:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2007:53:43%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/staff/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='2'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/staff/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://template-kit.rootlayers.com/campusa/template-kit/staff/)
13:23:44	42836/42836	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2007:53:43%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/staff/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=none%20stroke=black%20stroke-width=2%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cpolyline%20points=0,18%2012,6%2024,18%20/%3E%3C/svg%3E	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/staff/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://template-kit.rootlayers.com/campusa/template-kit/staff/)
13:23:49	306539/306539	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Sep%202021%2004:34:29%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/staff/)
13:23:50	226348/226348	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Sep%202021%2004:34:23%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-3.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-3.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/staff/)
13:23:50	246833/246833	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Sep%202021%2004:34:27%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-5.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-5.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/staff/)
13:23:50	28204/28204	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Sep%202021%2012:15:06%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-261.css?ver=1631016906	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-261a45f.css	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life/)
13:23:50	240493/240493	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Sep%202021%2004:34:25%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-4.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-4.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/staff/)
13:23:50	243014/243014	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Sep%202021%2004:34:19%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-1.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-1.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/staff/)
13:23:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2007:53:50%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/campus-life/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='2'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/campus-life/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life/)
13:23:55	42836/42836	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2007:53:51%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/campus-life/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=none%20stroke=black%20stroke-width=2%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cpolyline%20points=0,18%2012,6%2024,18%20/%3E%3C/svg%3E	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/campus-life/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life/)
13:23:55	1544/1544	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:37%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/specialization.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/specialization.png	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life/)
13:23:55	2031/2031	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:15%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/bag.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/bag.png	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life/)
13:23:56	1901/1901	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:31%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/ink.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/ink.png	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life/)
13:23:56	16412/16412	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Sep%202021%2013:56:18%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-265.css?ver=1631022978	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-265c6e2.css	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life-detail/)
